expiry,type,strike,IV(%),mid,fair_value,r_used
2025-12-31,C,415.0,53.27,233.74,240.638,0.03845
2025-12-31,C,420.0,52.35,228.87,235.8143,0.03845
2025-12-31,C,425.0,51.45,224.0,230.9935,0.03845
2025-12-31,C,430.0,50.53,219.13,226.1582,0.03845
2025-12-31,C,435.0,49.64,214.27,221.3594,0.03845
2025-12-31,C,440.0,48.74,209.405,216.5572,0.03845
2025-12-31,C,445.0,47.84,204.545,211.7502,0.03845
2025-12-31,C,450.0,46.94,199.69,206.9368,0.03845
2025-12-31,C,455.0,46.06,194.835,202.1254,0.03845
2025-12-31,C,460.0,45.19,189.995,197.3162,0.03845
2025-12-31,C,465.0,44.34,185.16,192.5212,0.03845
2025-12-31,C,470.0,43.49,180.33,187.7479,0.03845
2025-12-31,C,475.0,42.63,175.505,182.9677,0.03845
2025-12-31,C,480.0,41.78,170.685,178.1865,0.03845
2025-12-31,C,485.0,40.94,165.875,173.4062,0.03845
2025-12-31,C,490.0,40.12,161.075,168.625,0.03845
2025-12-31,C,495.0,39.3,156.285,163.8709,0.03845
2025-12-31,C,500.0,38.5,151.51,159.1484,0.03845
2025-12-31,C,505.0,37.69,146.74,154.4106,0.03845
2025-12-31,C,510.0,36.89,141.985,149.6708,0.03845
2025-12-31,C,515.0,36.1,137.245,144.9349,0.03845
2025-12-31,C,520.0,35.33,132.52,140.2464,0.03845
2025-12-31,C,525.0,34.55,127.8,135.5585,0.03845
2025-12-31,C,530.0,33.79,123.115,130.8826,0.03845
2025-12-31,C,535.0,33.03,118.44,126.2049,0.03845
2025-12-31,C,536.0,32.89,117.51,125.2704,0.03845
2025-12-31,C,537.0,0.0,102.8,106.2823,0.03845
2025-12-31,C,538.0,26.44,110.31,118.5028,0.03845
2025-12-31,C,539.0,0.0,80.09,104.2823,0.03845
2025-12-31,C,540.0,32.29,113.79,121.5656,0.03845
2025-12-31,C,541.0,27.58,108.78,116.8124,0.03845
2025-12-31,C,542.0,31.99,111.935,119.7173,0.03845
2025-12-31,C,543.0,31.85,111.01,118.8011,0.03845
2025-12-31,C,544.0,31.69,110.08,117.8746,0.03845
2025-12-31,C,545.0,31.55,109.16,116.9563,0.03845
2025-12-31,C,546.0,31.4,108.235,116.0277,0.03845
2025-12-31,C,547.0,0.0,93.475,96.2823,0.03845
2025-12-31,C,548.0,0.0,93.84,95.2823,0.03845
2025-12-31,C,549.0,30.96,105.475,113.2637,0.03845
2025-12-31,C,550.0,30.81,104.555,112.3407,0.03845
2025-12-31,C,551.0,30.66,103.635,111.4159,0.03845
2025-12-31,C,552.0,30.53,102.72,110.5007,0.03845
2025-12-31,C,553.0,0.0,88.24,90.2823,0.03845
2025-12-31,C,554.0,0.0,63.11,89.2823,0.03845
2025-12-31,C,555.0,30.09,99.975,107.7272,0.03845
2025-12-31,C,556.0,25.9,95.085,103.0735,0.03845
2025-12-31,C,557.0,0.0,84.57,86.2823,0.03845
2025-12-31,C,558.0,29.66,97.245,105.0085,0.03845
2025-12-31,C,559.0,29.52,96.335,104.1009,0.03845
2025-12-31,C,560.0,29.37,95.425,103.193,0.03845
2025-12-31,C,561.0,29.22,94.515,102.283,0.03845
2025-12-31,C,562.0,29.08,93.605,101.3727,0.03845
2025-12-31,C,563.0,28.94,92.705,100.4713,0.03845
2025-12-31,C,564.0,28.79,91.795,99.557,0.03845
2025-12-31,C,565.0,28.65,90.895,98.6517,0.03845
2025-12-31,C,566.0,28.51,89.995,97.7459,0.03845
2025-12-31,C,567.0,28.37,89.095,96.8382,0.03845
2025-12-31,C,568.0,19.44,79.09,87.8563,0.03845
2025-12-31,C,569.0,28.08,87.295,95.0183,0.03845
2025-12-31,C,570.0,27.94,86.4,94.1062,0.03845
2025-12-31,C,571.0,27.8,85.505,93.2015,0.03845
2025-12-31,C,572.0,27.65,84.61,92.3028,0.03845
2025-12-31,C,573.0,24.12,79.95,87.8777,0.03845
2025-12-31,C,574.0,27.37,82.83,90.527,0.03845
2025-12-31,C,575.0,27.23,81.94,89.6358,0.03845
2025-12-31,C,576.0,27.09,81.05,88.7442,0.03845
2025-12-31,C,577.0,26.95,80.17,87.859,0.03845
2025-12-31,C,578.0,26.81,79.285,86.9647,0.03845
2025-12-31,C,579.0,23.49,74.71,82.6124,0.03845
2025-12-31,C,580.0,26.52,77.51,85.1679,0.03845
2025-12-31,C,581.0,26.39,76.635,84.286,0.03845
2025-12-31,C,582.0,26.25,75.755,83.3932,0.03845
2025-12-31,C,583.0,26.11,74.885,82.5069,0.03845
2025-12-31,C,584.0,25.94,73.985,81.5735,0.03845
2025-12-31,C,585.0,25.79,73.1,80.6672,0.03845
2025-12-31,C,586.0,25.69,72.255,79.8384,0.03845
2025-12-31,C,587.0,25.55,71.385,78.9678,0.03845
2025-12-31,C,588.0,25.37,70.49,78.0488,0.03845
2025-12-31,C,589.0,25.19,69.6,77.1273,0.03845
2025-12-31,C,590.0,24.23,68.82,75.2686,0.03845
2025-12-31,C,591.0,24.1,67.95,74.3945,0.03845
2025-12-31,C,592.0,24.69,66.985,74.4088,0.03845
2025-12-31,C,593.0,0.0,55.66,50.2823,0.03845
2025-12-31,C,594.0,24.57,65.34,72.8551,0.03845
2025-12-31,C,595.0,23.56,64.515,70.9129,0.03845
2025-12-31,C,596.0,24.1,63.565,70.8665,0.03845
2025-12-31,C,597.0,24.15,62.775,70.2232,0.03845
2025-12-31,C,598.0,23.8,61.855,69.0835,0.03845
2025-12-31,C,599.0,23.01,61.1,67.4133,0.03845
2025-12-31,C,600.0,22.85,60.25,66.51,0.03845
2025-12-31,C,601.0,22.74,59.41,65.6949,0.03845
2025-12-31,C,602.0,23.22,58.495,65.6356,0.03845
2025-12-31,C,603.0,23.07,57.65,64.7634,0.03845
2025-12-31,C,604.0,22.34,56.89,63.146,0.03845
2025-12-31,C,605.0,22.2,56.05,62.2911,0.03845
2025-12-31,C,606.0,22.65,55.155,62.1903,0.03845
2025-12-31,C,607.0,21.93,54.385,60.5815,0.03845
2025-12-31,C,608.0,21.79,53.555,59.7287,0.03845
2025-12-31,C,609.0,21.66,52.735,58.8792,0.03845
2025-12-31,C,610.0,21.52,51.91,58.0191,0.03845
2025-12-31,C,611.0,21.39,51.09,57.1793,0.03845
2025-12-31,C,612.0,21.25,50.27,56.3502,0.03845
2025-12-31,C,613.0,21.13,49.46,55.5288,0.03845
2025-12-31,C,614.0,21.42,48.575,55.2889,0.03845
2025-12-31,C,615.0,20.85,47.83,53.8629,0.03845
2025-12-31,C,616.0,21.15,46.98,53.6236,0.03845
2025-12-31,C,617.0,21.22,46.2,53.0859,0.03845
2025-12-31,C,618.0,20.45,45.42,51.3712,0.03845
2025-12-31,C,619.0,20.69,44.57,51.061,0.03845
2025-12-31,C,620.0,20.18,43.835,49.7063,0.03845
2025-12-31,C,621.0,20.68,43.045,49.8071,0.03845
2025-12-31,C,622.0,20.53,42.21,48.9805,0.03845
2025-12-31,C,623.0,19.78,41.475,47.2985,0.03845
2025-12-31,C,625.0,19.49,39.92,45.6575,0.03845
2025-12-31,C,630.0,19.11,36.05,42.0944,0.03845
2025-12-31,C,635.0,18.18,32.415,37.8283,0.03845
2025-12-31,C,640.0,17.53,28.87,34.0616,0.03845
2025-12-31,C,645.0,16.7,25.48,30.1247,0.03845
2025-12-31,C,650.0,16.11,22.275,26.6578,0.03845
2025-12-31,C,655.0,15.55,19.29,23.419,0.03845
2025-12-31,C,660.0,15.04,16.54,20.3912,0.03845
2025-12-31,C,665.0,14.56,14.06,17.5917,0.03845
2025-12-31,C,670.0,14.12,11.795,15.0282,0.03845
2025-12-31,C,675.0,13.73,9.83,12.7311,0.03845
2025-12-31,C,680.0,13.4,8.115,10.704,0.03845
2025-12-31,C,685.0,13.1,6.63,8.9123,0.03845
2025-12-31,C,690.0,12.84,5.375,7.3635,0.03845
2025-12-31,C,695.0,12.61,4.325,6.0335,0.03845
2025-12-31,C,700.0,12.39,3.445,4.8893,0.03845
2025-12-31,C,705.0,12.42,2.81,4.1374,0.03845
2025-12-31,C,710.0,12.11,2.165,3.2037,0.03845
2025-12-31,C,715.0,12.01,1.705,2.5749,0.03845
2025-12-31,C,720.0,11.95,1.35,2.0734,0.03845
2025-12-31,C,725.0,11.88,1.065,1.648,0.03845
2025-12-31,C,730.0,11.87,0.845,1.3274,0.03845
2025-12-31,C,735.0,11.88,0.675,1.0727,0.03845
2025-12-31,C,740.0,11.96,0.55,0.8884,0.03845
2025-12-31,C,745.0,12.04,0.45,0.7344,0.03845
2025-12-31,C,750.0,12.13,0.37,0.6148,0.03845
2025-12-31,C,755.0,12.26,0.31,0.5187,0.03845
2025-12-31,C,760.0,12.32,0.255,0.4228,0.03845
2025-12-31,C,765.0,12.44,0.215,0.3594,0.03845
2025-12-31,C,770.0,12.6,0.185,0.3103,0.03845
2025-12-31,C,775.0,12.72,0.155,0.2626,0.03845
2025-12-31,C,780.0,12.89,0.135,0.2307,0.03845
2025-12-31,P,345.0,46.68,0.695,344.9931,0.03845
2025-12-31,P,350.0,45.97,0.73,349.9918,0.03845
2025-12-31,P,355.0,45.34,0.77,354.9904,0.03845
2025-12-31,P,360.0,44.63,0.8,359.9886,0.03845
2025-12-31,P,365.0,43.98,0.835,364.9866,0.03845
2025-12-31,P,370.0,43.34,0.88,369.9843,0.03845
2025-12-31,P,375.0,42.68,0.915,374.9815,0.03845
2025-12-31,P,380.0,42.08,0.965,379.9786,0.03845
2025-12-31,P,385.0,41.41,1.005,384.9748,0.03845
2025-12-31,P,390.0,40.72,1.05,389.9702,0.03845
2025-12-31,P,395.0,40.1,1.095,394.9653,0.03845
2025-12-31,P,400.0,39.47,1.145,399.9594,0.03845
2025-12-31,P,405.0,38.83,1.195,404.9526,0.03845
2025-12-31,P,410.0,38.18,1.24,409.9445,0.03845
2025-12-31,P,415.0,37.58,1.3,414.9356,0.03845
2025-12-31,P,420.0,36.92,1.36,419.9243,0.03845
2025-12-31,P,425.0,36.3,1.415,424.912,0.03845
2025-12-31,P,430.0,35.67,1.48,429.8971,0.03845
2025-12-31,P,435.0,35.07,1.545,434.8809,0.03845
2025-12-31,P,440.0,34.47,1.615,439.8619,0.03845
2025-12-31,P,445.0,33.85,1.685,444.8394,0.03845
2025-12-31,P,450.0,33.26,1.765,449.8146,0.03845
2025-12-31,P,455.0,32.67,1.845,454.7853,0.03845
2025-12-31,P,460.0,32.09,1.93,459.7525,0.03845
2025-12-31,P,465.0,31.49,2.02,464.7139,0.03845
2025-12-31,P,470.0,30.92,2.12,469.6707,0.03845
2025-12-31,P,475.0,30.34,2.225,474.6201,0.03845
2025-12-31,P,480.0,29.77,2.335,479.5631,0.03845
2025-12-31,P,485.0,29.29,2.465,484.5083,0.03845
2025-12-31,P,490.0,28.73,2.595,489.4366,0.03845
2025-12-31,P,495.0,28.18,2.735,494.3554,0.03845
2025-12-31,P,500.0,27.66,2.895,499.268,0.03845
2025-12-31,P,505.0,27.12,3.05,504.1638,0.03845
2025-12-31,P,510.0,26.6,3.23,509.0504,0.03845
2025-12-31,P,515.0,26.07,3.42,513.9201,0.03845
2025-12-31,P,520.0,25.57,3.63,518.7773,0.03845
2025-12-31,P,525.0,25.05,3.85,523.6126,0.03845
2025-12-31,P,530.0,24.56,4.1,528.4339,0.03845
2025-12-31,P,535.0,24.31,4.445,533.3361,0.03845
2025-12-31,P,536.0,24.11,4.465,534.2533,0.03845
2025-12-31,P,537.0,24.12,4.56,535.2572,0.03845
2025-12-31,P,538.0,23.76,4.525,536.0964,0.03845
2025-12-31,P,539.0,23.9,4.665,537.158,0.03845
2025-12-31,P,540.0,23.55,4.64,537.9971,0.03845
2025-12-31,P,541.0,23.61,4.755,539.0253,0.03845
2025-12-31,P,542.0,23.53,4.82,539.9828,0.03845
2025-12-31,P,543.0,23.52,4.915,540.9805,0.03845
2025-12-31,P,544.0,23.17,4.885,541.7983,0.03845
2025-12-31,P,545.0,23.08,4.95,542.7492,0.03845
2025-12-31,P,546.0,23.12,5.07,543.7743,0.03845
2025-12-31,P,547.0,23.03,5.14,544.7221,0.03845
2025-12-31,P,548.0,22.92,5.2,545.6608,0.03845
2025-12-31,P,549.0,22.82,5.27,546.6051,0.03845
2025-12-31,P,550.0,22.57,5.28,547.4517,0.03845
2025-12-31,P,551.0,22.49,5.355,548.3978,0.03845
2025-12-31,P,552.0,22.53,5.48,549.4249,0.03845
2025-12-31,P,553.0,22.44,5.475,550.3684,0.03845
2025-12-31,P,554.0,22.34,5.625,551.3007,0.03845
2025-12-31,P,555.0,22.08,5.64,552.1278,0.03845
2025-12-31,P,556.0,22.14,5.775,553.1662,0.03845
2025-12-31,P,557.0,22.04,5.855,554.0997,0.03845
2025-12-31,P,558.0,21.95,5.93,555.0306,0.03845
2025-12-31,P,559.0,21.84,6.005,555.9507,0.03845
2025-12-31,P,560.0,21.61,6.03,556.7748,0.03845
2025-12-31,P,561.0,21.51,6.11,557.6954,0.03845
2025-12-31,P,562.0,21.41,6.195,558.6129,0.03845
2025-12-31,P,563.0,21.31,6.275,559.5269,0.03845
2025-12-31,P,564.0,21.22,6.36,560.4481,0.03845
2025-12-31,P,565.0,21.11,6.445,561.3553,0.03845
2025-12-31,P,566.0,21.02,6.535,562.2684,0.03845
2025-12-31,P,567.0,20.92,6.625,563.1795,0.03845
2025-12-31,P,568.0,20.82,6.715,564.0855,0.03845
2025-12-31,P,569.0,20.72,6.805,564.9892,0.03845
2025-12-31,P,570.0,20.62,6.895,565.8874,0.03845
2025-12-31,P,571.0,20.53,6.99,566.7941,0.03845
2025-12-31,P,572.0,20.58,7.16,567.8472,0.03845
2025-12-31,P,573.0,20.48,7.26,568.7467,0.03845
2025-12-31,P,574.0,20.23,7.285,569.476,0.03845
2025-12-31,P,575.0,20.13,7.385,570.3647,0.03845
2025-12-31,P,576.0,20.18,7.56,571.4198,0.03845
2025-12-31,P,577.0,20.09,7.665,572.3141,0.03845
2025-12-31,P,578.0,19.84,7.695,573.0252,0.03845
2025-12-31,P,579.0,19.74,7.8,573.8952,0.03845
2025-12-31,P,580.0,19.6,7.89,574.7205,0.03845
2025-12-31,P,581.0,19.54,8.02,575.6409,0.03845
2025-12-31,P,582.0,19.64,8.24,576.7794,0.03845
2025-12-31,P,583.0,19.48,8.32,577.5703,0.03845
2025-12-31,P,584.0,19.23,8.35,578.2204,0.03845
2025-12-31,P,585.0,19.13,8.47,579.0805,0.03845
2025-12-31,P,586.0,19.03,8.59,579.9348,0.03845
2025-12-31,P,587.0,18.93,8.71,580.7833,0.03845
2025-12-31,P,588.0,18.98,8.915,581.8572,0.03845
2025-12-31,P,589.0,18.72,8.95,582.459,0.03845
2025-12-31,P,590.0,18.62,9.07,583.2855,0.03845
2025-12-31,P,591.0,18.52,9.2,584.1203,0.03845
2025-12-31,P,592.0,18.42,9.33,584.9458,0.03845
2025-12-31,P,593.0,18.31,9.465,585.7641,0.03845
2025-12-31,P,594.0,18.38,9.69,586.8768,0.03845
2025-12-31,P,595.0,18.11,9.73,587.3923,0.03845
2025-12-31,P,596.0,18.01,9.87,588.1993,0.03845
2025-12-31,P,597.0,17.9,10.01,588.9984,0.03845
2025-12-31,P,598.0,17.8,10.15,589.7892,0.03845
2025-12-31,P,599.0,17.69,10.29,590.5715,0.03845
2025-12-31,P,600.0,17.55,10.41,591.2732,0.03845
2025-12-31,P,601.0,17.48,10.585,592.1351,0.03845
2025-12-31,P,602.0,17.55,10.84,593.2667,0.03845
2025-12-31,P,603.0,17.27,10.885,593.6586,0.03845
2025-12-31,P,604.0,17.16,11.04,594.4037,0.03845
2025-12-31,P,605.0,17.06,11.195,595.1529,0.03845
2025-12-31,P,606.0,16.95,11.355,595.8918,0.03845
2025-12-31,P,607.0,16.85,11.525,596.6353,0.03845
2025-12-31,P,608.0,16.91,11.8,597.793,0.03845
2025-12-31,P,609.0,16.94,12.055,598.8615,0.03845
2025-12-31,P,610.0,16.48,12.0,598.6664,0.03845
2025-12-31,P,611.0,16.65,12.36,600.1312,0.03845
2025-12-31,P,612.0,16.48,12.5,600.6749,0.03845
2025-12-31,P,613.0,16.51,12.775,601.755,0.03845
2025-12-31,P,614.0,16.09,12.74,601.5185,0.03845
2025-12-31,P,615.0,15.98,12.93,602.1875,0.03845
2025-12-31,P,616.0,16.12,13.295,603.6208,0.03845
2025-12-31,P,617.0,15.76,13.31,603.4686,0.03845
2025-12-31,P,618.0,15.65,13.505,604.1045,0.03845
2025-12-31,P,619.0,15.72,13.83,605.3466,0.03845
2025-12-31,P,620.0,15.38,13.87,605.1648,0.03845
2025-12-31,P,621.0,15.58,14.295,606.8581,0.03845
2025-12-31,P,622.0,15.4,14.455,607.2091,0.03845
2025-12-31,P,623.0,15.29,14.67,607.8055,0.03845
2025-12-31,P,625.0,14.87,14.97,608.1599,0.03845
2025-12-31,P,630.0,14.3,16.155,610.6611,0.03845
2025-12-31,P,635.0,13.74,17.455,612.8082,0.03845
2025-12-31,P,640.0,13.18,18.925,614.5248,0.03845
2025-12-31,P,645.0,12.9,20.6,617.7512,0.03845
2025-12-31,P,650.0,12.11,22.465,616.9026,0.03845
2025-12-31,P,655.0,11.91,24.575,620.215,0.03845
2025-12-31,P,660.0,11.77,27.0,624.0782,0.03845
2025-12-31,P,665.0,11.44,29.665,626.0419,0.03845
2025-12-31,P,670.0,10.88,32.665,625.3281,0.03845
2025-12-31,P,675.0,10.64,35.96,627.5383,0.03845
2025-12-31,P,680.0,10.46,39.64,630.4344,0.03845
2025-12-31,P,685.0,10.15,43.47,631.5055,0.03845
2025-12-31,P,690.0,10.15,47.78,636.4855,0.03845
2025-12-31,P,695.0,10.34,52.135,643.9292,0.03845
2025-12-31,P,700.0,10.69,56.925,653.0853,0.03845
2025-12-31,P,705.0,19.36,69.975,699.4013,0.03845
2025-12-31,P,710.0,25.15,81.23,708.6459,0.03845
2025-12-31,P,715.0,64.2,145.76,714.9999,0.03845
2025-12-31,P,720.0,46.51,119.705,719.9928,0.03845
2025-12-31,P,730.0,28.52,101.225,729.4072,0.03845
2025-12-31,P,735.0,29.33,106.225,734.5132,0.03845
2025-12-31,P,740.0,51.64,143.76,739.9979,0.03845
2025-12-31,P,750.0,31.65,121.22,749.7243,0.03845
2025-12-31,P,755.0,32.4,126.22,754.7706,0.03845
2026-01-16,C,210.0,82.67,434.74,437.942,0.03845
2026-01-16,C,215.0,0.0,411.305,428.2734,0.03845
2026-01-16,C,220.0,0.0,419.935,423.2734,0.03845
2026-01-16,C,225.0,0.0,365.035,418.2734,0.03845
2026-01-16,C,230.0,0.0,360.415,413.2734,0.03845
2026-01-16,C,235.0,0.0,347.585,408.2734,0.03845
2026-01-16,C,240.0,77.06,405.215,408.8457,0.03845
2026-01-16,C,245.0,0.0,393.215,398.2734,0.03845
2026-01-16,C,250.0,75.31,395.395,399.1684,0.03845
2026-01-16,C,255.0,0.0,369.92,388.2734,0.03845
2026-01-16,C,260.0,0.0,309.025,383.2734,0.03845
2026-01-16,C,265.0,0.0,304.365,378.2734,0.03845
2026-01-16,C,270.0,71.77,375.765,379.8137,0.03845
2026-01-16,C,275.0,70.91,370.865,374.9839,0.03845
2026-01-16,C,280.0,70.02,365.96,370.1444,0.03845
2026-01-16,C,285.0,0.0,323.095,358.2734,0.03845
2026-01-16,C,290.0,0.0,335.73,353.2734,0.03845
2026-01-16,C,295.0,67.41,351.255,355.6363,0.03845
2026-01-16,C,300.0,66.53,346.355,350.809,0.03845
2026-01-16,C,305.0,65.69,341.46,345.9835,0.03845
2026-01-16,C,310.0,64.84,336.565,341.1546,0.03845
2026-01-16,C,315.0,63.98,331.67,336.3208,0.03845
2026-01-16,C,320.0,63.14,326.775,331.485,0.03845
2026-01-16,C,325.0,0.0,305.15,318.2734,0.03845
2026-01-16,C,330.0,61.46,316.995,321.8434,0.03845
2026-01-16,C,335.0,0.0,301.605,308.2734,0.03845
2026-01-16,C,340.0,59.8,307.22,312.2019,0.03845
2026-01-16,C,345.0,0.0,257.53,298.2734,0.03845
2026-01-16,C,350.0,58.15,297.45,302.5503,0.03845
2026-01-16,C,355.0,57.34,292.57,297.7222,0.03845
2026-01-16,C,360.0,56.51,287.685,292.9098,0.03845
2026-01-16,C,365.0,55.71,282.81,288.1049,0.03845
2026-01-16,C,370.0,54.91,277.935,283.2958,0.03845
2026-01-16,C,375.0,54.11,273.06,278.4804,0.03845
2026-01-16,C,380.0,53.33,268.195,273.6714,0.03845
2026-01-16,C,385.0,52.55,263.33,268.8562,0.03845
2026-01-16,C,390.0,0.0,238.48,253.2734,0.03845
2026-01-16,C,395.0,42.15,248.915,256.464,0.03845
2026-01-16,C,400.0,50.26,248.765,254.4806,0.03845
2026-01-16,C,405.0,53.04,243.915,251.3015,0.03845
2026-01-16,C,410.0,52.14,239.055,246.4848,0.03845
2026-01-16,C,415.0,0.0,223.99,228.2734,0.03845
2026-01-16,C,420.0,50.39,229.355,236.8556,0.03845
2026-01-16,C,425.0,49.54,224.505,232.0603,0.03845
2026-01-16,C,430.0,48.69,219.66,227.2781,0.03845
2026-01-16,C,435.0,47.83,214.815,222.4894,0.03845
2026-01-16,C,440.0,46.99,209.98,217.703,0.03845
2026-01-16,C,445.0,39.97,201.565,209.6732,0.03845
2026-01-16,C,450.0,45.36,200.335,208.1356,0.03845
2026-01-16,C,455.0,44.56,195.525,203.355,0.03845
2026-01-16,C,460.0,43.74,190.705,198.5987,0.03845
2026-01-16,C,465.0,42.95,185.9,193.8549,0.03845
2026-01-16,C,470.0,42.16,181.105,189.1032,0.03845
2026-01-16,C,475.0,41.38,176.315,184.3508,0.03845
2026-01-16,C,480.0,40.6,171.53,179.5968,0.03845
2026-01-16,C,485.0,39.82,166.755,174.8421,0.03845
2026-01-16,C,490.0,39.06,161.995,170.1391,0.03845
2026-01-16,C,495.0,38.31,157.245,165.4334,0.03845
2026-01-16,C,500.0,37.57,152.515,160.7319,0.03845
2026-01-16,C,505.0,36.82,147.785,156.0159,0.03845
2026-01-16,C,510.0,36.09,143.075,151.3202,0.03845
2026-01-16,C,515.0,35.36,139.04,146.6652,0.03845
2026-01-16,C,520.0,34.64,133.695,142.0127,0.03845
2026-01-16,C,525.0,33.93,129.035,137.3599,0.03845
2026-01-16,C,530.0,33.19,124.375,132.6719,0.03845
2026-01-16,C,535.0,32.53,119.77,128.1227,0.03845
2026-01-16,C,540.0,31.83,115.165,123.5284,0.03845
2026-01-16,C,545.0,30.82,110.605,118.6223,0.03845
2026-01-16,C,550.0,30.09,106.04,113.9868,0.03845
2026-01-16,C,555.0,29.39,101.505,109.4307,0.03845
2026-01-16,C,560.0,28.71,97.015,104.9085,0.03845
2026-01-16,C,565.0,28.04,92.54,100.3809,0.03845
2026-01-16,C,570.0,27.37,88.135,95.8977,0.03845
2026-01-16,C,575.0,27.01,83.735,91.8137,0.03845
2026-01-16,C,580.0,25.97,79.335,86.9149,0.03845
2026-01-16,C,585.0,24.89,75.02,81.9888,0.03845
2026-01-16,C,590.0,24.26,70.73,77.6657,0.03845
2026-01-16,C,595.0,23.63,66.49,73.3352,0.03845
2026-01-16,C,600.0,23.0,62.295,69.0762,0.03845
2026-01-16,C,605.0,22.37,58.145,64.8442,0.03845
2026-01-16,C,610.0,21.74,54.065,60.6519,0.03845
2026-01-16,C,615.0,21.11,50.045,56.5259,0.03845
2026-01-16,C,620.0,20.49,46.1,52.4522,0.03845
2026-01-16,C,625.0,19.86,42.23,48.4455,0.03845
2026-01-16,C,630.0,19.23,38.45,44.511,0.03845
2026-01-16,C,635.0,18.6,34.78,40.6365,0.03845
2026-01-16,C,640.0,18.0,31.265,36.9348,0.03845
2026-01-16,C,645.0,17.42,27.905,33.3279,0.03845
2026-01-16,C,650.0,16.65,24.675,29.5298,0.03845
2026-01-16,C,655.0,16.1,21.615,26.2407,0.03845
2026-01-16,C,660.0,15.6,18.8,23.1497,0.03845
2026-01-16,C,665.0,15.11,16.21,20.2321,0.03845
2026-01-16,C,670.0,14.68,13.855,17.5715,0.03845
2026-01-16,C,675.0,14.28,11.74,15.1309,0.03845
2026-01-16,C,680.0,13.92,9.86,12.9218,0.03845
2026-01-16,C,685.0,13.6,8.225,10.9676,0.03845
2026-01-16,C,690.0,13.31,6.8,9.2324,0.03845
2026-01-16,C,695.0,13.07,5.58,7.733,0.03845
2026-01-16,C,700.0,12.85,4.565,6.4326,0.03845
2026-01-16,C,705.0,12.67,3.705,5.3244,0.03845
2026-01-16,C,710.0,12.51,2.98,4.3761,0.03845
2026-01-16,C,715.0,12.37,2.4,3.5813,0.03845
2026-01-16,C,720.0,12.26,1.925,2.9211,0.03845
2026-01-16,C,725.0,12.19,1.545,2.3854,0.03845
2026-01-16,C,730.0,12.13,1.24,1.9396,0.03845
2026-01-16,C,735.0,12.11,0.995,1.5876,0.03845
2026-01-16,C,740.0,12.08,0.805,1.2926,0.03845
2026-01-16,C,745.0,12.13,0.66,1.0837,0.03845
2026-01-16,C,750.0,12.17,0.54,0.8976,0.03845
2026-01-16,C,755.0,12.25,0.45,0.7535,0.03845
2026-01-16,C,760.0,12.31,0.37,0.6262,0.03845
2026-01-16,C,765.0,12.4,0.31,0.5338,0.03845
2026-01-16,C,770.0,12.56,0.275,0.465,0.03845
2026-01-16,C,775.0,12.67,0.235,0.4001,0.03845
2026-01-16,C,780.0,12.67,0.185,0.323,0.03845
2026-01-16,C,785.0,12.75,0.155,0.2693,0.03845
2026-01-16,C,790.0,12.89,0.135,0.2373,0.03845
2026-01-16,C,795.0,13.14,0.12,0.2197,0.03845
2026-01-16,C,800.0,13.21,0.105,0.1861,0.03845
2026-01-16,C,805.0,13.4,0.095,0.1687,0.03845
2026-01-16,C,810.0,13.58,0.085,0.1515,0.03845
2026-01-16,C,815.0,13.72,0.075,0.135,0.03845
2026-01-16,C,820.0,13.84,0.065,0.1172,0.03845
2026-01-16,C,825.0,13.92,0.055,0.1005,0.03845
2026-01-16,C,830.0,14.21,0.055,0.0988,0.03845
2026-01-16,C,835.0,14.26,0.045,0.0827,0.03845
2026-01-16,C,840.0,14.55,0.045,0.0821,0.03845
2026-01-16,P,210.0,65.58,0.205,210.0,0.03845
2026-01-16,P,215.0,64.89,0.225,215.0,0.03845
2026-01-16,P,220.0,64.06,0.24,220.0,0.03845
2026-01-16,P,225.0,63.04,0.25,224.9999,0.03845
2026-01-16,P,230.0,62.35,0.27,229.9999,0.03845
2026-01-16,P,235.0,61.47,0.285,234.9999,0.03845
2026-01-16,P,240.0,60.6,0.3,239.9999,0.03845
2026-01-16,P,245.0,59.86,0.32,244.9999,0.03845
2026-01-16,P,250.0,59.08,0.34,249.9999,0.03845
2026-01-16,P,255.0,58.3,0.36,254.9998,0.03845
2026-01-16,P,260.0,57.52,0.38,259.9998,0.03845
2026-01-16,P,265.0,56.67,0.395,264.9997,0.03845
2026-01-16,P,270.0,55.96,0.42,269.9997,0.03845
2026-01-16,P,275.0,55.18,0.44,274.9996,0.03845
2026-01-16,P,280.0,54.54,0.47,279.9995,0.03845
2026-01-16,P,285.0,53.74,0.49,284.9994,0.03845
2026-01-16,P,290.0,53.08,0.52,289.9993,0.03845
2026-01-16,P,295.0,52.34,0.545,294.9992,0.03845
2026-01-16,P,300.0,51.59,0.57,299.999,0.03845
2026-01-16,P,305.0,50.9,0.6,304.9988,0.03845
2026-01-16,P,310.0,50.22,0.63,309.9986,0.03845
2026-01-16,P,315.0,49.61,0.66,314.9983,0.03845
2026-01-16,P,320.0,48.91,0.69,319.998,0.03845
2026-01-16,P,325.0,48.29,0.725,324.9976,0.03845
2026-01-16,P,330.0,47.58,0.76,329.9971,0.03845
2026-01-16,P,335.0,46.95,0.8,334.9966,0.03845
2026-01-16,P,340.0,46.3,0.835,339.996,0.03845
2026-01-16,P,345.0,45.57,0.87,344.9952,0.03845
